address,blockNumber,transactionIndex
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16889163,118
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16889185,72
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16889195,75
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16889685,120
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16889721,126
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16889750,107
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16889769,137
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16889780,148
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16889848,109
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16889863,127
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16890183,135
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16890184,116
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16890203,121
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16890208,126
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16890209,0
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16890647,202
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16890824,168
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16890872,161
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16891100,51
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16893254,86
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16893720,128
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16893856,102
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16894135,320
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16894155,155
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16894351,87
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16894410,135
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16894422,127
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16894463,145
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16894491,83
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16894718,153
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16894815,69
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16894972,109
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16895229,132
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16895267,111
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16895269,97
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16895311,116
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16895321,303
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16895484,109
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16895546,88
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16895625,115
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16895625,129
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16895636,100
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16895669,100
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16895846,120
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16895920,47
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16895949,137
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16895966,95
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16896004,95
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16896166,113
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16896277,168
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16896796,113
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16896877,250
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16896945,131
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16896974,126
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16897303,94
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16897309,173
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16897312,64
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16897335,97
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16897340,1
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16897777,92
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16897793,128
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16898053,171
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16898307,378
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16898439,146
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16898661,85
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16898724,122
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16898736,93
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16899261,186
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16899864,135
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16900311,103
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16900356,88
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16900416,132
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16900564,42
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16900604,49
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16900618,26
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16900740,172
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16900818,166
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16900828,82
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16900840,162
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16900845,114
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16900869,237
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16900901,14
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16900908,7
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16900992,118
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901007,70
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901022,109
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901030,14
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901037,40
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901049,8
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901059,90
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901106,99
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901188,77
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901207,37
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901224,180
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901246,114
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901267,99
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901299,92
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901303,19
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901324,5
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901346,95
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901365,63
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901371,115
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901374,74
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901379,105
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901382,22
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901385,120
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901387,118
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901393,119
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901395,101
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901451,21
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901473,22
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901602,119
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901739,123
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901767,87
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901847,73
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901909,165
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901929,101
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901947,115
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901958,98
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16901975,191
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902010,98
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902036,125
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902041,119
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902081,187
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902348,133
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902391,77
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902408,97
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902433,105
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902437,196
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902516,118
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902527,116
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902533,170
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902542,85
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902576,108
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902794,99
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902812,98
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902822,96
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902834,109
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902842,100
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902861,91
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902913,139
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902922,142
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902961,83
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16902974,101
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903002,164
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903045,133
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903097,77
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903132,76
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903174,96
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903182,122
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903191,181
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903204,114
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903210,103
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903216,127
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903219,103
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903228,38
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903288,156
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903311,172
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903313,80
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903321,100
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903330,120
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903362,208
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903367,97
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903382,95
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903408,122
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903462,148
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903524,101
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903548,115
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903554,136
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903559,191
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903609,105
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903628,3
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903663,105
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903684,95
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903702,119
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903723,118
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903729,146
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903743,118
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903789,58
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16903863,94
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16904054,136
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16904080,106
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16904127,95
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16904162,90
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16904325,186
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16904329,105
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16904395,94
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16904428,96
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16904433,74
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16904435,81
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16904442,74
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16904462,0
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16904519,96
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16904531,95
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16904554,112
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16904778,78
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16904819,84
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16904985,102
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16905227,19
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16905247,99
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16905265,133
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16905276,102
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16905303,155
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16905347,119
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16905357,102
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16905656,87
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16905727,120
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16905960,75
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16905990,55
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16906069,17
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16906316,15
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16906319,75
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16906340,113
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16906832,119
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16906890,104
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16906951,103
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16906968,142
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16906971,81
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16906979,86
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907071,88
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907071,97
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907079,79
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907083,95
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907088,118
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907091,166
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907092,122
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907099,109
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907104,216
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907112,101
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907117,79
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907126,132
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907135,97
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907189,120
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907381,169
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907476,84
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907489,69
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907489,84
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907571,154
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907600,78
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907680,139
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907831,70
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907849,84
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907915,101
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16907977,75
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908151,126
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908247,170
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908263,81
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908306,89
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908327,94
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908352,116
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908376,66
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908377,88
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908401,101
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908423,106
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908498,108
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908518,91
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908533,59
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908741,87
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908808,69
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908918,4
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908935,256
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908942,137
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908952,129
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908960,92
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908968,65
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16908992,82
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909007,74
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909017,92
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909043,51
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909052,146
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909077,120
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909128,129
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909147,100
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909200,90
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909242,105
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909297,21
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909362,75
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909431,4
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909443,153
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909453,71
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909479,76
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909492,2
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909508,60
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909514,35
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909523,104
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909527,52
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909531,171
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909564,69
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909589,110
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909620,111
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909631,99
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909660,76
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909691,62
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909724,72
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909767,114
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909803,128
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909836,88
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909912,118
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909935,84
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909969,58
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909979,118
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16909986,31
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910022,1
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910028,126
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910117,144
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910184,90
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910212,119
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910254,133
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910266,6
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910292,89
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910371,122
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910373,101
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910379,118
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910387,306
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910405,65
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910543,128
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910577,135
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910622,107
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910652,107
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910653,116
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910655,200
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910720,357
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910778,125
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910799,148
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910847,81
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910852,96
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16910939,89
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911018,220
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911065,63
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911131,118
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911194,82
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911216,92
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911241,91
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911271,143
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911277,125
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911287,87
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911289,105
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911298,93
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911312,162
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911319,119
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911320,85
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911335,164
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911339,105
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911352,93
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911373,146
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911378,164
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911389,114
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911414,80
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911421,113
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911453,101
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911495,1
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911549,78
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911549,124
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911551,61
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911557,165
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911563,132
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911567,92
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911580,132
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911584,122
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911586,0
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911589,112
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911592,116
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911610,127
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911617,8
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911619,112
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911631,131
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911632,13
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911640,82
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911644,82
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911656,101
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911668,98
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911696,237
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911697,84
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911697,88
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911704,10
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911707,130
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911723,130
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911739,101
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911742,95
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911764,79
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911772,213
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911773,135
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911835,158
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911841,128
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911843,120
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911847,103
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911889,108
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911902,89
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911913,93
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911914,127
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911917,144
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911924,336
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911987,131
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911992,72
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16911992,107
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16912006,72
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16912009,168
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16912030,90
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16912031,143
0x442af784a788a5bd6f42a01ebe9f287a871243fb,16912039,120
